"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Queensland;Boonarda;;150.7166667;-26.8;6;
2;Australia;Queensland;Boonarga;;150.7166667;-26.8;6;
2;Australia;Queensland;Boondall;;153.0666667;-27.35;6;
2;Australia;Queensland;Boondarra;;148.4;-27.3333333;6;
2;Australia;Queensland;Boondooma;;151.2833333;-26.2;6;
2;Australia;Queensland;Boonenne;;151.8;-26.6166667;6;
2;Australia;Queensland;Boongana;;148.5833333;-21.15;6;
2;Australia;Queensland;Boongary;;150.4;-23.5166667;6;
2;Australia;Queensland;Boonmoo;;145.0833333;-17.25;6;
2;Australia;Queensland;Boonooroo;;152.9;-25.6666667;6;
2;Australia;Queensland;Boorooman;;145.0166667;-20.7666667;6;
2;Australia;Queensland;Boortkoi;;150.3833333;-26.5333333;6;
2;Australia;Queensland;Bootawa;;152.75;-27.0833333;6;
2;Australia;Queensland;Bootharh;;152.35;-25.2333333;6;
2;Australia;Queensland;Bootooloo;;148.2;-20.05;6;
2;Australia;Queensland;Boowoogum;;152.4166667;-26.0333333;6;
2;Australia;Queensland;Booyal;;152.0333333;-25.2166667;6;
2;Australia;Queensland;Borallon;;152.6833333;-27.5333333;6;
2;Australia;Queensland;Bororen;;151.5;-24.25;6;
2;Australia;Queensland;Boulia;;139.9;-22.9;6;
2;Australia;Queensland;Bowen;;148.2333333;-20.0166667;6;
2;Australia;Queensland;Bowenville;;151.4833333;-27.3166667;6;
2;Australia;Queensland;Bowketts;;151.05;-26.5666667;6;
2;Australia;Queensland;Bowman;;149.6666667;-22.65;6;
2;Australia;Queensland;Boyland;;153.1333333;-27.95;6;
2;Australia;Queensland;Boyne Island;;151.35;-23.9333333;6;
2;Australia;Queensland;Boyne;;151.55;-26.7166667;6;
2;Australia;Queensland;Boynedale;;151.25;-24.2166667;6;
2;Australia;Queensland;Boyneside;;151.55;-26.7166667;6;
2;Australia;Queensland;Bracalba;;152.85;-27.0166667;6;
2;Australia;Queensland;Bracewell;;150.9;-23.9;6;
2;Australia;Queensland;Braemar;;152.2666667;-25.65;6;
2;Australia;Queensland;Braeside;;151.9166667;-28.4;6;
2;Australia;Queensland;Brandon;;147.3666667;-19.5666667;6;
2;Australia;Queensland;Bribie View;;153.0694444;-27.0052778;6;
2;Australia;Queensland;Bribie;;153.1586111;-27.0797222;6;
2;Australia;Queensland;Bridges;;152.95;-26.5333333;6;
2;Australia;Queensland;Brigalow;;150.7833333;-26.85;6;
2;Australia;Queensland;Brighton;;153.0666667;-27.3;6;
2;Australia;Queensland;Brightview;;152.4833333;-27.5;6;
2;Australia;Queensland;Brisbane;;153.02;-27.51;6;
2;Australia;Queensland;Brixton;;144.95;-23.5333333;6;
2;Australia;Queensland;Broadbeach;;153.4333333;-28.0166667;6;
2;Australia;Queensland;Broadmount;;150.7833333;-23.5;6;
2;Australia;Queensland;Bromelton;;152.9333333;-27.9833333;6;
2;Australia;Queensland;Bromfleet;;153.1166667;-27.9166667;6;
2;Australia;Queensland;Brookfield;;152.9;-27.5;6;
2;Australia;Queensland;Brookhill;;146.8333333;-19.3833333;6;
2;Australia;Queensland;Brookstead;;151.45;-27.7666667;6;
2;Australia;Queensland;Brooloo;;152.7;-26.5;6;
2;Australia;Queensland;Brooweena;;152.2666667;-25.6;6;
2;Australia;Queensland;Brooyar;;152.4;-26.0166667;6;
2;Australia;Queensland;Broughton;;146.4333333;-20.1166667;6;
2;Australia;Queensland;Browns Plains;;153.0333333;-27.65;6;
2;Australia;Queensland;Broxburn;;151.6666667;-27.7;6;
2;Australia;Queensland;Bryden;;152.5833333;-27.2666667;6;
2;Australia;Queensland;Buaraba Creek;;152.4166667;-27.4166667;6;
2;Australia;Queensland;Buaraba;;152.3166667;-27.3666667;6;
2;Australia;Queensland;Bucasia;;149.1666667;-21.0333333;6;
2;Australia;Queensland;Bucca;;152.1;-24.8666667;6;
2;Australia;Queensland;Buccan;;153.1333333;-27.75;6;
2;Australia;Queensland;Buderim;;153.05;-26.6833333;6;
2;Australia;Queensland;Builyan;;151.3833333;-24.5333333;6;
2;Australia;Queensland;Bulgroo;;143.9833333;-25.8;6;
2;Australia;Queensland;Bullock Creek;;144.5166667;-17.7166667;6;
2;Australia;Queensland;Bullyard;;152.0666667;-24.95;6;
2;Australia;Queensland;Bulwer Cottages;;153.3666667;-27.0666667;6;
2;Australia;Queensland;Bulwer;;153.3666667;-27.0666667;6;
2;Australia;Queensland;Bunburra;;152.6833333;-28.0666667;6;
2;Australia;Queensland;Bundaberg;;152.35;-24.85;6;
2;Australia;Queensland;Bundamba;;152.8;-27.6166667;6;
2;Australia;Queensland;Buneru;;150.1666667;-23.95;6;
2;Australia;Queensland;Bungadoo;;152.0666667;-24.9833333;6;
2;Australia;Queensland;Bungeworgorai;;148.7166667;-26.5833333;6;
2;Australia;Queensland;Bungunya;;149.65;-28.4333333;6;
2;Australia;Queensland;Burketown;;139.5666667;-17.7166667;6;
2;Australia;Queensland;Burleigh Heads;;153.45;-28.1;6;
2;Australia;Queensland;Burleigh;;153.45;-28.1;6;
2;Australia;Queensland;Burncluith;;150.7166667;-26.6333333;6;
2;Australia;Queensland;Burnett Heads;;152.4;-24.7666667;6;
2;Australia;Queensland;Burpengary;;152.95;-27.1666667;6;
2;Australia;Queensland;Burrum;;152.5833333;-25.3333333;6;
2;Australia;Queensland;Burrumba;;152.5333333;-25.2;6;
2;Australia;Queensland;Burua;;151.2166667;-23.95;6;
2;Australia;Queensland;Bushley;;150.25;-23.5333333;6;
2;Australia;Queensland;Bustard Head;;151.7666667;-24.0333333;6;
2;Australia;Queensland;Butcher Creek;;145.6833333;-17.35;6;
2;Australia;Queensland;Butchers Creek;;145.6833333;-17.35;6;
2;Australia;Queensland;Buthurra;;148.8666667;-20.9833333;6;
2;Australia;Queensland;Buxton;;152.5333333;-25.2;6;
2;Australia;Queensland;Byanbunnoo;;148.75;-27.55;6;
2;Australia;Queensland;Byee;;151.85;-26.1833333;6;
2;Australia;Queensland;Byer;;148.6;-21.15;6;
2;Australia;Queensland;Byfield;;150.6666667;-22.8333333;6;
2;Australia;Queensland;Bymount;;148.5333333;-26.0666667;6;
2;Australia;Queensland;Byrnestown;;151.75;-25.5166667;6;
2;Australia;Queensland;Cabanda;;152.5833333;-27.6166667;6;
2;Australia;Queensland;Cabandilla;;151.0666667;-26.6333333;6;
2;Australia;Queensland;Cabarlah;;152;-27.4333333;6;
2;Australia;Queensland;Cabawin;;150.25;-27.3333333;6;
2;Australia;Queensland;Caboolture;;152.95;-27.0833333;6;
2;Australia;Queensland;Caboonbah;;152.4833333;-27.15;6;
2;Australia;Queensland;Caffey;;152.2166667;-27.7;6;
2;Australia;Queensland;Cairns;;145.7666667;-16.9166667;6;
2;Australia;Queensland;Calen;;148.7666667;-20.9;6;
2;Australia;Queensland;Callandoon North;;150.1833333;-28.4833333;6;
2;Australia;Queensland;Callide;;150.4666667;-24.3166667;6;
2;Australia;Queensland;Calliope;;151.2;-24;6;
2;Australia;Queensland;Caloundra;;153.1333333;-26.8;6;
2;Australia;Queensland;Calvert;;152.5166667;-27.6666667;6;
2;Australia;Queensland;Camboon;;150.4333333;-25.05;6;
2;Australia;Queensland;Cambooya;;151.8666667;-27.7166667;6;
2;Australia;Queensland;Cameby;;150.4833333;-26.6;6;
2;Australia;Queensland;Camerons Pocket;;148.7166667;-20.95;6;
2;Australia;Queensland;Camoola;;144.4833333;-22.9833333;6;
2;Australia;Queensland;Camooweal;;138.1166667;-19.9166667;6;
2;Australia;Queensland;Camp Mountain;;152.8833333;-27.4;6;
2;Australia;Queensland;Campbells Plains;;152.1;-28.15;6;
2;Australia;Queensland;Canalpin;;153.4108333;-27.5863889;6;
2;Australia;Queensland;Cania;;150.9666667;-24.6333333;6;
2;Australia;Queensland;Cannon Creek;;151.8666667;-28.5833333;6;
2;Australia;Queensland;Cannon Valley;;148.6833333;-20.2833333;6;
2;Australia;Queensland;Cannonvale;;148.7;-20.2833333;6;
2;Australia;Queensland;Canoona;;150.2666667;-23.0833333;6;
2;Australia;Queensland;Canterbury;;141.8833333;-25.3833333;6;
2;Australia;Queensland;Canungra;;153.1666667;-28.0333333;6;
2;Australia;Queensland;Capalaba;;153.1833333;-27.5166667;6;
2;Australia;Queensland;Cape River;;145.4833333;-20.4666667;6;
2;Australia;Queensland;Cape York Telegraph Station;;142.4666667;-10.7166667;6;
2;Australia;Queensland;Cape York;;142.4666667;-10.7166667;6;
2;Australia;Queensland;Capella;;148.0166667;-23.0833333;6;
2;Australia;Queensland;Caping;;148.5833333;-20.6166667;6;
2;Australia;Queensland;Carbeen;;145.4333333;-17.15;6;
2;Australia;Queensland;Carbrook;;153.25;-27.6833333;6;
2;Australia;Queensland;Cardwell;;146.0333333;-18.2666667;6;
2;Australia;Queensland;Carmila West;;149.35;-21.9166667;6;
2;Australia;Queensland;Carmila;;149.4166667;-21.9166667;6;
2;Australia;Queensland;Carrar;;143.1;-20.75;6;
2;Australia;Queensland;Carruchan;;145.9166667;-18.2166667;6;
2;Australia;Queensland;Carstairs;;147.4;-19.65;6;
2;Australia;Queensland;Cassady;;146.3333333;-18.6333333;6;
2;Australia;Queensland;Cassidy;;146.3333333;-18.6333333;6;
2;Australia;Queensland;Cassowary;;145.4;-16.5;6;
2;Australia;Queensland;Castledean;;150.2666667;-26.5333333;6;
2;Australia;Queensland;Cathu;;148.6333333;-20.8166667;6;
2;Australia;Queensland;Cawarral;;150.6666667;-23.2666667;6;
2;Australia;Queensland;Cawdor;;151.9;-27.4666667;6;
2;Australia;Queensland;Cecil Plains;;151.2;-27.5333333;6;
2;Australia;Queensland;Cedar Grove;;152.9833333;-27.8666667;6;
