"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Western Australia;Coonana;;123.1166667;-31.0166667;6;
2;Australia;Western Australia;Coondle;;116.4333333;-31.4833333;6;
2;Australia;Western Australia;Coorow;;116.0166667;-29.8833333;6;
2;Australia;Western Australia;Cordering;;116.6666667;-33.5166667;6;
2;Australia;Western Australia;Corinthian;;119.2166667;-31.1166667;6;
2;Australia;Western Australia;Corrigin;;117.8666667;-32.35;6;
2;Australia;Western Australia;Cosmo Newberry;;122.9;-28;6;
2;Australia;Western Australia;Cosmo Newbery;;122.9;-28;6;
2;Australia;Western Australia;Cossack;;117.2;-20.7;6;
2;Australia;Western Australia;Cottesloe;;115.7666667;-32;6;
2;Australia;Western Australia;Courtlea;;116.65;-30.3166667;6;
2;Australia;Western Australia;Cowaramup;;115.0833333;-33.8666667;6;
2;Australia;Western Australia;Cowcowing;;117.45;-30.9833333;6;
2;Australia;Western Australia;Cowerdup;;119.9666667;-33.8166667;6;
2;Australia;Western Australia;Cramphorne;;118.55;-31.8333333;6;
2;Australia;Western Australia;Crampthorne;;118.55;-31.8333333;6;
2;Australia;Western Australia;Cranbrook;;117.3333333;-34.25;6;
2;Australia;Western Australia;Crawley-Nedlands;;115.8;-31.9833333;6;
2;Australia;Western Australia;Crossman;;116.6;-32.7833333;6;
2;Australia;Western Australia;Cuballing;;117.1833333;-32.8333333;6;
2;Australia;Western Australia;Cuddingwarra;;117.7833333;-27.35;6;
2;Australia;Western Australia;Cue;;117.9;-27.4166667;6;
2;Australia;Western Australia;Culbin;;116.8333333;-33.1666667;6;
2;Australia;Western Australia;Culham;;116.4666667;-31.4166667;6;
2;Australia;Western Australia;Cunderdin North;;117.2166667;-31.5333333;6;
2;Australia;Western Australia;Cunderdin;;117.25;-31.65;6;
2;Australia;Western Australia;Cunjardine;;116.7833333;-31.4666667;6;
2;Australia;Western Australia;Curara;;115.5666667;-28.5833333;6;
2;Australia;Western Australia;Cuthbert;;117.7983333;-35.0158333;6;
2;Australia;Western Australia;Daadenning Creek;;117.7833333;-31.7666667;6;
2;Australia;Western Australia;Dale Bridge;;116.8166667;-32.0833333;6;
2;Australia;Western Australia;Dalkeith;;115.7958333;-31.9958333;6;
2;Australia;Western Australia;Dalton Mining Centre;;119.2333333;-21.4833333;6;
2;Australia;Western Australia;Dalton;;119.2333333;-21.4833333;6;
2;Australia;Western Australia;Dalwallinu;;116.6666667;-30.2833333;6;
2;Australia;Western Australia;Damboring;;116.7;-30.5166667;6;
2;Australia;Western Australia;Dampier;;116.7;-20.6666667;6;
2;Australia;Western Australia;Dandaragan;;115.7;-30.6666667;6;
2;Australia;Western Australia;Dandarragan;;115.7;-30.6666667;6;
2;Australia;Western Australia;Dangin;;117.3166667;-32.05;6;
2;Australia;Western Australia;Daniell;;121.6166667;-32.6;6;
2;Australia;Western Australia;Dardadine;;116.8333333;-33.2333333;6;
2;Australia;Western Australia;Dardanup;;115.75;-33.4;6;
2;Australia;Western Australia;Darkan;;116.7333333;-33.3333333;6;
2;Australia;Western Australia;Darkin;;116.2666667;-32.05;6;
2;Australia;Western Australia;Darlington;;116.0833333;-31.9166667;6;
2;Australia;Western Australia;Datatine;;117.9166667;-33.4666667;6;
2;Australia;Western Australia;Daveyhurst;;120.6333333;-30.05;6;
2;Australia;Western Australia;Davyhurst;;120.6333333;-30.05;6;
2;Australia;Western Australia;Day Dawn;;117.85;-27.4833333;6;
2;Australia;Western Australia;Deanmill;;116.0833333;-34.25;6;
2;Australia;Western Australia;Deeside Homestead;;116.4166667;-34.4;6;
2;Australia;Western Australia;Deeside;;116.4166667;-34.4;6;
2;Australia;Western Australia;Denham;;113.5422222;-25.9333333;6;
